PRODUCTION_BATCH_ID,KMAT_ID,PRODUCTION_DATE,PLANT_ID,PRODUCTION_LINE_ID,ENGINE,CAB,WHEEL,COLOR,BATCH_QUANTITY,COMPONENT_COUNT,ROUTING_OPERATION_COUNT,CRITICAL_COMPONENT_COUNT,BULK_MATERIAL_PCT,AVG_TEMPERATURE_C,AVG_HUMIDITY_PCT,AUTOMATION_LEVEL_PCT,SUPPLIER_QUALITY_SCORE,CHANGEOVER_COUNT,OPERATOR_EXPERIENCE_YEARS,LINE_UTILIZATION_PCT,RECENT_LINE_DOWNTIME_MIN,MACHINE_HEALTH_SCORE,PRIOR_LINE_SCRAP_RATE_PCT,PRIOR_CONFIG_SCRAP_RATE_PCT,CONFIG_NOVELTY_SCORE,PRIOR_7D_REWORK_RATE_PCT,SUPPLIER_30D_DEFECT_RATE_PCT,ACTUAL_SCRAP_RATE_PCT,HIGH_SCRAP_FLAG
BATCHV2_000088,KMAT_TRUCK_01,2022-01-07,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,72,43,17,8,0.1167,24.036,49.687,55.0,90.648,2,5.499,75.912,3.732,73.437,0.8871,2.6057,6.789,0.7558,3.6013,1.6623,0
BATCHV2_000089,KMAT_TRUCK_01,2022-01-07,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,BLUE,14,53,19,10,0.1139,25.068,62.917,67.284,88.384,6,8.509,79.753,23.557,84.352,1.2012,2.9729,7.141,1.2357,3.6698,6.0772,1
BATCHV2_000090,KMAT_TRUCK_01,2022-01-07,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,RED,66,47,16,7,0.1556,24.788,53.523,64.199,91.603,1,8.043,99.0,9.998,73.807,1.7255,1.4102,66.027,1.3446,2.8854,1.1601,0
BATCHV2_000091,KMAT_TRUCK_01,2022-01-07,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,RED,81,51,20,9,0.1831,30.653,52.253,60.508,90.753,3,6.416,93.177,26.285,76.372,1.3891,2.8206,19.2,1.5417,3.6119,6.1297,1
BATCHV2_000092,KMAT_TRUCK_01,2022-01-07,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,OFFROAD,BLUE,75,50,19,10,0.1088,25.784,42.703,57.339,95.931,3,7.805,84.787,12.373,71.271,2.5279,2.7553,48.405,2.9399,1.8269,4.8005,1
BATCHV2_000093,KMAT_TRUCK_01,2022-01-08,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,STANDARD,BLUE,59,40,16,6,0.1219,26.371,43.334,70.048,96.796,1,4.575,69.824,6.581,95.371,2.1875,2.2891,6.772,1.8225,1.3481,1.9145,0
BATCHV2_000094,KMAT_TRUCK_01,2022-01-08,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,BLUE,26,39,14,4,0.1781,26.794,50.521,63.887,95.983,0,9.621,84.573,4.378,64.739,2.7006,1.0825,32.057,1.7378,1.5381,1.2813,0
BATCHV2_000095,KMAT_TRUCK_01,2022-01-08,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,RED,15,46,18,8,0.1233,22.334,55.733,63.176,90.352,6,5.127,89.387,17.424,82.475,2.3272,2.5644,34.842,2.1337,3.2001,5.2746,1
BATCHV2_000096,KMAT_TRUCK_01,2022-01-08,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,74,38,15,6,0.1195,26.066,44.086,75.451,88.032,1,5.279,82.538,4.225,77.618,1.5952,1.8472,56.595,1.0199,5.032,0.3473,0
BATCHV2_000097,KMAT_TRUCK_01,2022-01-08,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,OFFROAD,RED,30,50,19,10,0.1174,26.359,63.109,59.621,83.707,0,6.573,88.385,26.4,73.05,2.5617,2.9437,17.54,2.6647,5.941,5.4515,1
BATCHV2_000098,KMAT_TRUCK_01,2022-01-08,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,RED,51,54,20,10,0.1452,25.277,55.844,62.224,93.928,1,5.031,95.314,9.884,79.516,2.2227,3.124,18.142,1.6366,1.3456,0.3537,0
BATCHV2_000099,KMAT_TRUCK_01,2022-01-08,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,BLUE,85,56,21,12,0.1468,22.148,48.133,75.355,95.29,1,4.999,67.635,14.881,92.992,1.9319,3.5308,67.721,2.0394,1.5328,5.6937,1
BATCHV2_000100,KMAT_TRUCK_01,2022-01-08,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,33,40,16,5,0.099,24.072,48.667,60.051,90.647,0,6.201,86.84,20.901,86.971,2.8166,1.6659,4.578,3.1738,3.0927,1.2512,0
BATCHV2_000101,KMAT_TRUCK_01,2022-01-08,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,13,46,18,7,0.0892,21.547,38.284,55.801,90.407,5,11.193,83.373,19.144,76.906,3.2682,0.9323,56.35,3.6523,3.2549,2.4054,0
BATCHV2_000102,KMAT_TRUCK_01,2022-01-09,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,OFFROAD,RED,13,48,19,10,0.1241,27.481,54.43,62.766,91.438,3,5.738,79.205,9.239,75.025,2.2432,3.2729,18.264,1.6371,2.7179,5.7715,1
BATCHV2_000103,KMAT_TRUCK_01,2022-01-09,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,BLUE,79,49,19,11,0.1258,26.112,50.819,73.665,95.587,4,6.105,77.838,6.12,96.453,1.9793,2.3872,21.659,1.3706,1.9279,1.5802,0
BATCHV2_000104,KMAT_TRUCK_01,2022-01-09,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,12,38,14,5,0.1318,25.019,54.21,62.786,90.637,1,6.792,81.305,36.122,74.199,2.7275,1.7557,44.676,2.3835,3.2029,1.4966,0
BATCHV2_000105,KMAT_TRUCK_01,2022-01-09,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,84,45,17,8,0.1419,24.435,47.995,62.475,83.271,2,9.676,81.986,23.957,81.466,2.9534,2.7607,10.834,2.3779,5.819,1.7653,0
BATCHV2_000106,KMAT_TRUCK_01,2022-01-09,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,RED,29,49,20,9,0.1579,26.32,54.715,81.645,92.5,6,10.867,82.736,19.515,97.736,1.5949,3.1001,13.758,1.4736,2.7242,2.1649,0
BATCHV2_000107,KMAT_TRUCK_01,2022-01-09,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,80,43,18,7,0.124,24.177,52.988,67.091,82.674,1,4.255,91.522,2.922,90.11,1.6036,3.3389,7.391,1.5367,5.8526,1.2214,0
BATCHV2_000108,KMAT_TRUCK_01,2022-01-09,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,BLUE,31,53,19,10,0.1432,20.513,44.765,66.318,95.225,4,6.042,76.483,28.468,90.368,2.03,3.7319,22.722,1.0245,2.0508,1.7803,0
BATCHV2_000109,KMAT_TRUCK_01,2022-01-09,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,RED,78,44,17,9,0.1336,23.065,58.375,73.993,82.169,6,5.904,77.641,12.277,83.15,1.5436,2.9577,41.112,1.5055,6.2246,6.2298,1
BATCHV2_000110,KMAT_TRUCK_01,2022-01-09,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,RED,26,47,18,7,0.1203,21.253,48.976,66.745,85.493,3,9.389,91.663,13.764,80.659,2.1187,1.9046,71.431,1.638,5.038,2.2716,0
BATCHV2_000111,KMAT_TRUCK_01,2022-01-09,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,BLUE,13,51,20,9,0.1101,23.991,60.985,79.711,91.886,2,7.021,84.818,6.441,78.746,2.2092,3.2469,23.739,2.3425,3.3667,1.2158,0
BATCHV2_000112,KMAT_TRUCK_01,2022-01-10,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,60,41,14,6,0.1308,28.611,54.284,58.3,93.173,4,9.113,97.273,47.285,65.754,2.4895,1.5238,1.574,1.8746,2.525,0.3341,0
BATCHV2_000113,KMAT_TRUCK_01,2022-01-10,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,41,38,14,5,0.1302,23.365,61.954,63.239,95.372,5,4.799,85.137,12.509,76.404,2.4607,0.5932,61.805,2.7743,1.2672,1.8623,0
BATCHV2_000114,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,BLUE,38,49,19,10,0.0959,22.577,50.282,64.765,94.633,4,2.813,99.0,0.301,77.94,2.1115,3.3068,49.293,2.4928,2.1263,0.9257,0
BATCHV2_000115,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,BLUE,9,48,17,7,0.1517,23.191,43.658,79.725,85.652,6,7.118,82.87,16.805,77.87,0.6085,1.8661,1.82,0.6558,4.7061,2.1696,0
BATCHV2_000116,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,RED,75,46,18,9,0.1182,21.91,51.325,65.197,92.597,2,6.747,75.622,4.789,99.0,2.5753,3.0064,28.89,2.9307,2.5493,0.8977,0
BATCHV2_000117,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,STANDARD,RED,24,50,20,11,0.1505,22.969,56.915,55.0,98.956,2,7.994,80.051,3.441,84.983,1.9643,2.0505,36.663,1.0801,0.133,1.2879,0
BATCHV2_000118,KMAT_TRUCK_01,2022-01-10,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,RED,39,39,15,5,0.118,26.165,57.913,57.569,94.178,4,6.714,75.762,50.47,69.281,2.4242,2.4242,22.925,2.808,2.4294,0.8897,0
BATCHV2_000119,KMAT_TRUCK_01,2022-01-10,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,OFFROAD,BLUE,85,57,20,14,0.1327,25.984,55.779,74.042,93.076,3,12.132,70.407,17.082,77.759,1.1003,3.7637,62.185,0.8267,3.2102,5.728,1
BATCHV2_000120,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,OFFROAD,BLUE,40,52,20,10,0.1586,23.577,32.383,74.154,92.74,1,8.26,83.297,6.988,99.0,1.3853,4.9335,16.909,1.5733,2.155,1.6094,0
BATCHV2_000121,KMAT_TRUCK_01,2022-01-10,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,OFFROAD,RED,25,42,18,7,0.1239,28.294,57.835,68.368,86.779,6,8.944,88.241,11.761,80.596,0.8329,2.7984,4.452,0.732,4.7423,1.3746,0
BATCHV2_000122,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,STANDARD,BLUE,71,45,18,8,0.157,24.687,48.091,57.863,93.098,5,9.162,90.712,7.814,78.363,2.3758,2.4988,54.017,2.2425,2.1406,5.669,1
BATCHV2_000123,KMAT_TRUCK_01,2022-01-10,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,BLUE,35,50,20,11,0.1408,25.327,49.042,55.0,94.445,0,11.675,87.227,42.263,79.734,4.0547,3.3495,10.47,3.6935,2.5024,0.4772,0
BATCHV2_000124,KMAT_TRUCK_01,2022-01-10,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,OFFROAD,BLUE,73,58,21,12,0.167,25.462,44.678,71.048,87.254,6,8.516,86.69,23.789,85.435,2.5186,3.7107,52.706,2.7422,4.7299,5.8426,1
BATCHV2_000125,KMAT_TRUCK_01,2022-01-10,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,STANDARD,BLUE,56,48,17,6,0.137,29.909,38.482,71.833,92.168,3,6.773,81.072,41.179,78.377,1.9421,2.5664,33.727,1.1433,2.5669,1.8665,0
BATCHV2_000126,KMAT_TRUCK_01,2022-01-11,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,45,37,16,4,0.1281,23.353,45.517,64.221,94.932,4,7.951,81.156,4.924,69.539,2.0251,0.8103,64.376,1.5794,1.6316,1.1563,0
BATCHV2_000127,KMAT_TRUCK_01,2022-01-11,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,RED,24,37,14,4,0.1137,20.724,38.765,75.477,91.226,0,7.919,62.224,7.924,87.912,2.2409,1.3929,5.565,1.7334,3.0125,0.688,0
BATCHV2_000128,KMAT_TRUCK_01,2022-01-11,PLANT_IN_01,TRUCK_LINE_04,V8,PREMIUM,OFFROAD,RED,31,56,21,12,0.1647,28.749,48.97,62.54,93.139,6,6.156,85.104,56.253,64.234,2.8324,3.8628,57.936,1.6558,2.3474,5.2909,1
BATCHV2_000129,KMAT_TRUCK_01,2022-01-11,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,RED,74,50,18,12,0.1192,25.851,58.149,75.879,97.225,2,7.719,83.918,37.956,94.635,1.6292,4.4726,11.839,1.4296,0.9181,0.7986,0
BATCHV2_000130,KMAT_TRUCK_01,2022-01-11,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,57,39,14,6,0.1317,23.198,49.084,65.06,87.57,1,5.917,92.899,40.914,72.806,2.3946,1.3152,28.719,1.7577,3.812,1.3337,0
BATCHV2_000131,KMAT_TRUCK_01,2022-01-11,PLANT_IN_01,TRUCK_LINE_04,V8,PREMIUM,STANDARD,BLUE,79,51,18,11,0.1315,23.827,52.254,59.475,88.949,3,3.71,75.315,39.814,60.596,2.6145,4.1219,12.142,2.3179,4.376,5.6735,1
BATCHV2_000132,KMAT_TRUCK_01,2022-01-11,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,15,50,19,9,0.1568,25.847,45.446,64.781,90.302,3,7.752,73.41,3.818,89.606,2.4236,2.7014,19.696,1.7359,3.4549,2.47,0
BATCHV2_000133,KMAT_TRUCK_01,2022-01-11,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,RED,28,38,16,6,0.1127,20.864,55.328,69.716,92.764,3,8.628,80.089,10.45,71.345,2.6455,1.1056,74.091,1.7999,2.4874,1.6688,0
BATCHV2_000134,KMAT_TRUCK_01,2022-01-11,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,BLUE,49,48,19,11,0.1179,24.072,41.653,61.491,98.461,3,8.33,79.46,32.757,77.51,1.7067,3.9725,31.508,0.8571,0.3819,5.0322,1
BATCHV2_000135,KMAT_TRUCK_01,2022-01-11,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,RED,44,41,14,4,0.1478,27.926,65.183,60.442,91.336,2,1.894,73.007,10.838,78.537,2.4867,1.58,16.981,1.7345,3.4361,1.2372,0
BATCHV2_000136,KMAT_TRUCK_01,2022-01-11,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,OFFROAD,RED,67,52,18,10,0.1028,18.585,50.593,69.753,93.784,2,9.214,72.865,23.645,91.182,1.4876,3.4911,35.164,1.4947,2.4011,0.5019,0
BATCHV2_000137,KMAT_TRUCK_01,2022-01-11,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,17,45,16,7,0.1405,25.892,40.811,61.438,88.222,4,9.104,87.086,25.174,71.486,2.8516,1.7201,2.921,1.7339,4.8759,1.6103,0
BATCHV2_000138,KMAT_TRUCK_01,2022-01-11,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,44,43,18,9,0.126,23.56,49.327,58.416,94.404,6,4.085,78.397,26.823,67.156,3.0301,1.5788,30.594,2.9189,2.1708,1.8389,0
BATCHV2_000139,KMAT_TRUCK_01,2022-01-11,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,BLUE,36,45,16,7,0.0967,21.997,41.101,75.067,92.199,1,8.291,79.314,38.961,89.282,2.034,3.0298,24.192,1.0243,2.7546,1.8065,0
BATCHV2_000140,KMAT_TRUCK_01,2022-01-11,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,81,44,16,6,0.173,24.437,47.56,75.299,92.506,2,9.15,83.585,10.229,90.452,1.8708,2.0519,32.018,1.0203,1.6966,6.1141,1
BATCHV2_000141,KMAT_TRUCK_01,2022-01-12,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,10,47,18,6,0.1611,25.348,41.881,68.442,87.857,2,4.346,77.194,25.94,90.875,2.825,2.2935,21.483,2.6548,4.1849,1.9722,0
BATCHV2_000142,KMAT_TRUCK_01,2022-01-12,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,STANDARD,RED,83,50,19,10,0.1306,22.532,56.241,75.296,93.746,4,5.169,77.462,13.404,94.246,1.2151,3.3952,13.056,0.6151,2.6353,0.9875,0
BATCHV2_000143,KMAT_TRUCK_01,2022-01-12,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,66,41,15,4,0.1336,22.706,45.376,78.866,91.131,3,8.018,81.587,8.791,92.392,1.4176,2.1938,22.395,1.5821,2.7151,0.543,0
BATCHV2_000144,KMAT_TRUCK_01,2022-01-12,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,STANDARD,RED,34,48,18,6,0.1899,25.935,41.753,85.813,94.538,5,9.197,89.498,22.893,84.712,1.514,3.0627,31.428,1.0739,1.7724,1.2415,0
BATCHV2_000145,KMAT_TRUCK_01,2022-01-12,PLANT_US_01,TRUCK_LINE_02,V6,PREMIUM,OFFROAD,BLUE,18,52,18,11,0.1657,22.833,45.668,57.971,95.296,2,4.177,79.826,33.761,69.061,1.7183,2.6209,39.458,1.443,0.9246,5.4431,1
BATCHV2_000146,KMAT_TRUCK_01,2022-01-12,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,BLUE,32,50,18,11,0.1365,20.461,52.469,73.94,90.06,6,6.859,69.112,12.563,87.875,2.6646,2.7454,20.2,2.433,3.1136,2.27,0
BATCHV2_000147,KMAT_TRUCK_01,2022-01-12,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,STANDARD,BLUE,55,40,14,6,0.1781,21.864,57.351,60.464,93.167,6,7.303,77.378,20.369,84.824,1.6908,1.0965,18.512,1.3464,2.1089,0.9759,0
BATCHV2_000148,KMAT_TRUCK_01,2022-01-12,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,RED,68,45,18,8,0.1235,23.042,45.671,67.234,88.43,1,7.534,82.411,9.859,80.522,2.149,3.6043,10.736,2.5762,3.4581,1.6163,0
BATCHV2_000149,KMAT_TRUCK_01,2022-01-12,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,RED,53,38,14,6,0.1162,25.095,51.403,70.569,95.041,5,8.857,69.937,46.846,84.992,1.6669,1.2081,37.056,1.4694,1.7264,1.5353,0
BATCHV2_000150,KMAT_TRUCK_01,2022-01-12,PLANT_US_01,TRUCK_LINE_01,V6,PREMIUM,STANDARD,RED,84,46,18,7,0.1691,21.884,40.347,76.116,97.223,5,8.868,88.532,7.792,85.075,2.4931,3.6338,50.783,1.9363,1.1292,1.7646,0
BATCHV2_000151,KMAT_TRUCK_01,2022-01-12,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,37,46,17,9,0.1191,26.615,52.257,65.958,85.523,3,10.03,84.161,6.682,80.808,1.7432,2.722,33.422,1.3887,4.8663,1.2723,0
BATCHV2_000152,KMAT_TRUCK_01,2022-01-12,PLANT_IN_01,TRUCK_LINE_05,V6,STANDARD,OFFROAD,BLUE,72,45,16,8,0.0997,27.077,57.679,70.121,96.122,4,8.049,75.247,29.055,83.7,2.5545,1.7252,23.608,1.746,1.0008,1.3088,0
BATCHV2_000153,KMAT_TRUCK_01,2022-01-13,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,OFFROAD,BLUE,15,43,17,8,0.1264,23.495,39.393,72.879,89.665,5,4.782,97.746,21.358,85.253,1.8772,2.7847,38.708,1.2444,3.548,2.1719,0
BATCHV2_000154,KMAT_TRUCK_01,2022-01-13,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,RED,36,43,17,8,0.112,26.921,55.079,67.996,95.052,5,9.344,58.862,7.229,83.138,1.9933,2.4441,21.148,2.2085,1.7492,2.0621,0
BATCHV2_000155,KMAT_TRUCK_01,2022-01-13,PLANT_US_01,TRUCK_LINE_01,V8,STANDARD,STANDARD,RED,47,45,16,9,0.1004,23.714,48.969,73.363,86.539,6,8.971,78.364,16.93,89.442,1.7243,2.7733,51.77,1.0594,4.7378,2.373,0
BATCHV2_000156,KMAT_TRUCK_01,2022-01-13,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,80,38,16,4,0.123,25.548,53.317,62.044,90.64,4,1.939,83.529,29.239,73.006,3.0473,1.8394,11.174,2.6945,3.3823,1.5774,0
BATCHV2_000157,KMAT_TRUCK_01,2022-01-13,PLANT_IN_01,TRUCK_LINE_04,V6,PREMIUM,OFFROAD,RED,24,51,20,9,0.1513,24.401,61.435,68.095,88.502,4,7.631,89.724,50.638,69.786,2.6801,3.0989,15.504,2.0533,3.8785,2.1268,0
BATCHV2_000158,KMAT_TRUCK_01,2022-01-13,PLANT_DE_01,TRUCK_LINE_03,V8,PREMIUM,OFFROAD,BLUE,49,59,22,12,0.1349,21.313,48.399,64.307,90.242,0,10.377,76.912,10.908,82.577,1.958,3.6667,33.423,2.0464,3.1679,1.5513,0
BATCHV2_000159,KMAT_TRUCK_01,2022-01-13,PLANT_IN_01,TRUCK_LINE_05,V8,STANDARD,STANDARD,BLUE,19,44,18,8,0.1038,26.777,59.367,66.478,91.848,2,9.316,74.639,23.316,83.282,2.2094,2.3545,36.629,1.1887,2.597,2.3897,0
BATCHV2_000160,KMAT_TRUCK_01,2022-01-13,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,BLUE,46,38,15,5,0.1729,25.151,40.318,55.389,86.766,5,6.293,99.0,15.541,77.9,2.9112,2.5456,11.996,2.9098,4.624,5.6071,1
BATCHV2_000161,KMAT_TRUCK_01,2022-01-13,PLANT_US_01,TRUCK_LINE_01,V8,PREMIUM,STANDARD,RED,62,52,20,11,0.1394,24.397,51.312,67.856,86.799,0,11.756,84.425,13.119,90.926,1.6473,1.6499,30.621,0.8305,4.9831,0.8791,0
BATCHV2_000162,KMAT_TRUCK_01,2022-01-13,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,STANDARD,BLUE,32,39,16,4,0.1519,25.245,53.923,65.099,90.912,0,8.897,84.559,21.392,72.054,1.1224,1.5959,40.703,1.2794,3.6206,1.2204,0
BATCHV2_000163,KMAT_TRUCK_01,2022-01-14,PLANT_IN_01,TRUCK_LINE_04,V8,STANDARD,STANDARD,RED,81,47,18,9,0.1447,24.202,62.979,56.859,84.964,0,9.04,80.508,33.461,65.475,2.4507,2.2162,33.835,2.1756,5.2522,5.8625,1
BATCHV2_000164,KMAT_TRUCK_01,2022-01-14,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,26,37,16,5,0.1162,24.42,59.493,64.843,91.681,1,4.539,82.742,45.418,66.961,2.8375,1.4732,43.608,2.0467,2.5436,1.6988,0
BATCHV2_000165,KMAT_TRUCK_01,2022-01-14,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,BLUE,21,43,16,9,0.1206,21.67,39.027,76.447,93.174,6,8.853,69.811,14.633,92.269,2.0469,3.0524,16.749,2.4431,2.4637,0.9062,0
BATCHV2_000166,KMAT_TRUCK_01,2022-01-14,PLANT_DE_01,TRUCK_LINE_03,V6,PREMIUM,OFFROAD,BLUE,56,49,18,10,0.141,23.61,48.577,69.311,95.713,1,9.972,82.105,6.567,88.955,1.0217,3.6408,18.866,0.6726,1.0657,1.4536,0
BATCHV2_000167,KMAT_TRUCK_01,2022-01-14,PLANT_US_01,TRUCK_LINE_02,V8,PREMIUM,OFFROAD,BLUE,17,55,21,13,0.1521,24.523,52.62,61.246,94.349,2,5.892,95.279,14.462,72.549,1.8215,4.0313,34.791,1.727,1.8601,6.0282,1
BATCHV2_000168,KMAT_TRUCK_01,2022-01-14,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,OFFROAD,RED,43,44,16,7,0.1275,26.339,55.752,55.0,93.434,2,2.215,85.553,49.649,74.717,2.7502,2.6758,23.603,1.793,2.7837,2.2617,0
BATCHV2_000169,KMAT_TRUCK_01,2022-01-14,PLANT_DE_01,TRUCK_LINE_03,V8,STANDARD,STANDARD,RED,57,45,18,8,0.1257,21.002,52.125,74.698,94.477,4,4.994,73.387,16.172,75.296,1.5447,2.5005,35.987,1.5778,2.257,1.655,0
BATCHV2_000170,KMAT_TRUCK_01,2022-01-14,PLANT_US_01,TRUCK_LINE_02,V6,STANDARD,OFFROAD,BLUE,49,46,17,7,0.1042,25.033,52.562,62.372,93.929,4,4.802,92.237,14.956,77.08,1.8799,1.9789,46.845,1.7865,2.8429,0.4434,0
BATCHV2_000171,KMAT_TRUCK_01,2022-01-14,PLANT_IN_01,TRUCK_LINE_05,V6,PREMIUM,OFFROAD,BLUE,13,50,20,10,0.1435,27.114,58.423,62.986,93.368,4,7.108,74.16,21.111,79.227,2.6734,2.5443,60.056,2.482,2.3768,6.025,1
BATCHV2_000172,KMAT_TRUCK_01,2022-01-15,PLANT_IN_01,TRUCK_LINE_04,V6,STANDARD,STANDARD,BLUE,61,41,14,6,0.1701,28.878,72.675,55.0,94.617,3,4.508,85.076,27.189,69.73,1.9077,2.3711,48.168,1.2998,1.9151,0.2,0
BATCHV2_000173,KMAT_TRUCK_01,2022-01-15,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,RED,12,46,17,9,0.1218,28.203,45.225,64.745,90.101,0,7.747,82.625,26.379,73.426,2.1036,2.5801,20.654,1.701,3.785,1.6323,0
BATCHV2_000174,KMAT_TRUCK_01,2022-01-15,PLANT_IN_01,TRUCK_LINE_05,V8,PREMIUM,STANDARD,BLUE,24,50,18,10,0.1545,23.077,58.713,78.575,90.528,1,4.417,83.516,29.81,85.309,2.5919,3.3253,20.044,1.4928,2.5843,1.9348,0
BATCHV2_000175,KMAT_TRUCK_01,2022-01-15,PLANT_US_01,TRUCK_LINE_01,V6,STANDARD,OFFROAD,BLUE,32,42,17,8,0.115,25.842,46.105,71.773,87.131,6,10.324,70.766,39.851,80.704,1.3998,2.9154,13.113,0.817,4.4474,1.016,0
BATCHV2_000176,KMAT_TRUCK_01,2022-01-15,PLANT_DE_01,TRUCK_LINE_03,V6,STANDARD,STANDARD,BLUE,42,40,16,4,0.1293,25.788,56.483,76.538,91.759,3,11.441,68.9,16.384,88.469,0.9247,2.6942,25.236,0.7409,3.0027,0.2,0
BATCHV2_000177,KMAT_TRUCK_01,2022-01-15,PLANT_US_01,TRUCK_LINE_02,V8,STANDARD,STANDARD,BLUE,14,47,18,7,0.117,22.432,47.323,55.0,87.023,5,5.74,90.923,21.618,79.281,2.1449,1.7229,38.788,2.4298,5.1069,6.5445,1
