RFQ_CONFIG_VERSION_ID,RFQ_ID,FEATURE_AS_OF_TIMESTAMP,REVIEWED_AT,SOURCE_LANGUAGE,DOCUMENT_LENGTH_CHARS,PAGE_COUNT,OCR_QUALITY_SCORE,DOCUMENT_COMPLEXITY_SCORE,AMBIGUITY_TERM_COUNT,CONFLICTING_PHRASE_COUNT,UNSUPPORTED_VALUE_COUNT,SYNONYM_MATCH_STRENGTH,TRANSLATION_USED_FLAG,TRANSLATION_QUALITY_SCORE,SOURCE_TEXT_PRESENT_FLAG,EXTRACTED_ENGINE,EXTRACTED_CAB,EXTRACTED_WHEEL,EXTRACTED_COLOR,ENGINE_EXTRACTION_CONFIDENCE,CAB_EXTRACTION_CONFIDENCE,WHEEL_EXTRACTION_CONFIDENCE,COLOR_EXTRACTION_CONFIDENCE,ENGINE_TEXT_EVIDENCE_FLAG,CAB_TEXT_EVIDENCE_FLAG,WHEEL_TEXT_EVIDENCE_FLAG,COLOR_TEXT_EVIDENCE_FLAG,VALID_EXTRACTED_VALUE_COUNT,TEXT_SUPPORTED_VALUE_COUNT,MISSING_REQUIREMENT_COUNT,EXACT_PHRASE_MATCH_COUNT,SYNONYM_MATCH_COUNT,RULE_VALIDATION_PASS_COUNT,CORTEX_EXTRACTION_STATUS,CORTEX_REASONING_AVAILABLE_FLAG,RULE_BMCS_SCORE,CORTEX_CONFIDENCE_SCORE,DEVELOPMENT_HYBRID_BMCS_SCORE,ENGINEER_FINAL_ENGINE,ENGINEER_FINAL_CAB,ENGINEER_FINAL_WHEEL,ENGINEER_FINAL_COLOR,ENGINEER_CORRECTION_COUNT,ENGINEER_ACCEPTED_WITHOUT_CHANGE_FLAG,FINAL_REVIEW_OUTCOME,REVIEWER_ROLE,CORRECT_MAPPING_FLAG
RFQCFG_BMCSV2_0009871_V1,RFQ_BMCSV2_0009871,2022-01-03 10:34:00,2022-01-14 15:34:00,EN,6734,6,0.905198,66.7781,2,0,0,0.912444,0,1.0,1,V6,STANDARD,STANDARD,RED,0.890573,0.904932,0.992918,0.941745,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,80.5,93.254209,85.601683,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0005682_V1,RFQ_BMCSV2_0005682,2022-01-03 10:51:00,2022-01-08 14:51:00,EN,3974,3,0.907952,62.5675,1,1,1,0.343303,0,1.0,1,V6,STANDARD,STANDARD,RED,0.714863,0.96263,0.471879,0.630511,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,78.0,63.49708,72.198832,V6,STANDARD,OFFROAD,BLUE,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0022206_V1,RFQ_BMCSV2_0022206,2022-01-03 12:38:00,2022-01-08 13:38:00,EN,3308,3,0.897903,35.0556,0,1,0,0.830031,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.904616,0.953527,0.810357,0.946289,1,1,0,1,4,3,0,1,2,4,COMPLETE,1,85.75,86.86973,86.197892,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0023427_V1,RFQ_BMCSV2_0023427,2022-01-03 12:44:00,2022-01-05 16:44:00,DE,2959,2,0.949225,33.4975,0,0,0,0.629872,1,0.964992,1,V6,PREMIUM,OFFROAD,RED,0.976698,0.995,0.834072,0.76269,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,89.211506,93.284603,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0016068_V1,RFQ_BMCSV2_0016068,2022-01-03 13:25:00,2022-01-15 16:25:00,DE,4493,3,0.803325,33.3597,2,0,0,0.72985,1,0.779048,1,V8,PREMIUM,OFFROAD,BLUE,0.513493,0.938548,0.900782,0.804143,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,80.5,78.924133,79.869653,V6,PREMIUM,OFFROAD,BLUE,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0009514_V1,RFQ_BMCSV2_0009514,2022-01-03 13:52:00,2022-01-06 16:52:00,EN,4539,3,0.911062,30.9239,0,0,1,0.95384,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.995,0.995,0.995,0.972132,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,96.42831,96.171324,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0006716_V1,RFQ_BMCSV2_0006716,2022-01-03 14:45:00,2022-01-08 20:45:00,EN,1536,2,0.912905,22.3987,1,0,0,0.707992,0,1.0,1,V6,STANDARD,STANDARD,RED,0.860678,0.917556,0.959877,0.90329,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,91.035041,89.364016,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0022320_V1,RFQ_BMCSV2_0022320,2022-01-03 14:58:00,2022-01-13 19:58:00,EN,3490,3,0.944128,63.4217,1,0,0,0.958795,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.961381,0.995,0.995,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,98.659534,92.413814,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0000079_V1,RFQ_BMCSV2_0000079,2022-01-03 15:46:00,2022-01-14 18:46:00,EN,5842,6,0.939996,81.8621,2,1,0,0.789481,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.892233,0.793544,0.834659,0.800666,1,1,1,0,4,3,0,2,1,4,COMPLETE,1,70.25,79.527553,73.961021,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0017421_V1,RFQ_BMCSV2_0017421,2022-01-03 16:01:00,2022-01-10 23:01:00,EN,2823,2,0.923513,52.0144,0,0,0,0.717106,0,1.0,1,V6,PREMIUM,STANDARD,RED,0.88345,0.995,0.995,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,96.711258,96.284503,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0018005_V1,RFQ_BMCSV2_0018005,2022-01-03 16:21:00,2022-01-17 21:21:00,FR,1678,2,0.892763,32.756,1,0,0,0.667515,1,0.878694,1,V8,PREMIUM,OFFROAD,RED,0.943056,0.863413,0.855312,0.941931,1,1,0,1,4,3,0,2,1,4,COMPLETE,1,78.0,90.092797,82.837119,V8,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0018670_V1,RFQ_BMCSV2_0018670,2022-01-03 16:44:00,2022-01-13 22:44:00,EN,3210,3,0.938304,21.0447,1,0,0,0.762483,0,1.0,1,V6,PREMIUM,OFFROAD,RED,0.930524,0.963743,0.900265,0.867845,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,78.0,91.559436,83.423774,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0004066_V1,RFQ_BMCSV2_0004066,2022-01-04 08:02:00,2022-01-18 13:02:00,EN,3599,3,0.892559,52.9235,1,0,0,0.915161,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.988779,0.791194,0.995,0.948098,1,0,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,93.076772,84.030709,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0014296_V1,RFQ_BMCSV2_0014296,2022-01-04 08:26:00,2022-01-12 12:26:00,EN,1324,1,0.896268,44.5232,0,0,1,0.755053,0,1.0,1,V6,STANDARD,STANDARD,RED,0.952605,0.917941,0.975369,0.875083,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,90.524958,93.809983,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0014147_V1,RFQ_BMCSV2_0014147,2022-01-04 12:03:00,2022-01-05 17:03:00,EN,3296,2,0.889663,66.9944,1,0,0,0.933851,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.813071,0.893998,0.995,0.80714,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,87.730243,88.042097,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0011091_V1,RFQ_BMCSV2_0011091,2022-01-04 13:24:00,2022-01-13 15:24:00,EN,4096,4,0.942722,44.1917,1,0,1,0.942214,0,1.0,1,V6,PREMIUM,STANDARD,RED,0.990958,0.821644,0.8053,0.939606,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,86.437694,87.525078,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0011333_V1,RFQ_BMCSV2_0011333,2022-01-04 14:12:00,2022-01-18 19:12:00,EN,2381,2,0.983605,63.5414,1,0,0,0.836046,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.940188,0.917448,0.881178,0.987407,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,93.155529,90.212212,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0002982_V1,RFQ_BMCSV2_0002982,2022-01-04 14:20:00,2022-01-05 18:20:00,EN,3796,3,0.850037,48.7691,1,0,0,0.985459,0,1.0,1,V6,STANDARD,STANDARD,RED,0.95634,0.718504,0.995,0.859434,1,0,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,88.231931,82.092772,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0008744_V1,RFQ_BMCSV2_0008744,2022-01-04 15:51:00,2022-01-18 16:51:00,EN,6245,5,0.931606,51.0751,0,0,1,0.894774,0,1.0,1,V6,STANDARD,STANDARD,RED,0.990244,0.98855,0.983903,0.913535,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,94.405805,95.362322,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017035_V1,RFQ_BMCSV2_0017035,2022-01-04 16:28:00,2022-01-14 23:28:00,EN,1447,2,0.911592,61.3247,1,1,1,0.811896,0,1.0,1,V6,PREMIUM,OFFROAD,BLUE,0.858754,0.959147,0.88971,0.926275,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,84.84715,86.88886,V6,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0015613_V1,RFQ_BMCSV2_0015613,2022-01-04 17:18:00,2022-01-15 00:18:00,DE,4608,4,0.90867,53.2276,3,0,0,0.707688,1,0.995,1,V6,PREMIUM,STANDARD,RED,0.852036,0.512292,0.460784,0.584331,1,1,0,0,4,2,0,1,1,4,PARTIAL,1,52.25,60.236073,55.444429,V6,STANDARD,OFFROAD,BLUE,3,0,REJECTED_AND_REWORKED,COST_ENGINEER,0
RFQCFG_BMCSV2_0013453_V1,RFQ_BMCSV2_0013453,2022-01-04 18:48:00,2022-01-14 22:48:00,EN,8423,5,0.917558,60.2907,1,2,0,0.944904,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.775658,0.847764,0.674259,0.720538,1,1,0,0,4,2,0,2,0,4,PARTIAL,1,67.75,68.455458,68.032183,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0008019_V1,RFQ_BMCSV2_0008019,2022-01-05 07:54:00,2022-01-19 10:54:00,FR,2013,2,0.890095,45.3039,2,1,1,0.63237,1,0.968304,1,V6,PREMIUM,STANDARD,RED,0.837845,0.710732,0.885503,0.675998,1,0,1,0,4,2,0,1,1,4,PARTIAL,1,60.0,71.751944,64.700778,V6,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0014978_V1,RFQ_BMCSV2_0014978,2022-01-05 08:34:00,2022-01-12 13:34:00,EN,963,1,0.962663,5.0,0,0,0,0.801984,0,1.0,1,V8,PREMIUM,STANDARD,BLUE,0.935753,0.907817,0.875176,0.931771,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,91.262929,94.105172,V8,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0002481_V1,RFQ_BMCSV2_0002481,2022-01-05 08:57:00,2022-01-17 11:57:00,EN,7328,5,0.952246,46.5463,1,0,0,0.73638,0,1.0,1,V6,STANDARD,STANDARD,RED,0.920852,0.895062,0.746821,0.995,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,88.94337,88.527348,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0022188_V1,RFQ_BMCSV2_0022188,2022-01-05 09:58:00,2022-01-13 14:58:00,EN,4598,4,0.999,22.032,0,0,0,0.924291,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.898232,0.959185,0.959228,0.995,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,96.0,95.291125,95.71645,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0002242_V1,RFQ_BMCSV2_0002242,2022-01-05 10:10:00,2022-01-10 15:10:00,EN,4391,4,0.879383,36.6062,0,0,0,0.599858,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.995,0.985543,0.982425,0.822912,1,1,1,0,4,3,0,3,0,4,COMPLETE,1,85.75,94.646989,89.308796,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0012413_V1,RFQ_BMCSV2_0012413,2022-01-05 10:16:00,2022-01-18 15:16:00,EN,2356,2,0.923756,57.582,0,0,0,0.832667,0,1.0,1,V8,STANDARD,OFFROAD,RED,0.968425,0.958091,0.961939,0.973149,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,96.0,96.540084,96.216034,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0016766_V1,RFQ_BMCSV2_0016766,2022-01-05 10:49:00,2022-01-12 13:49:00,EN,2301,2,0.999,50.2614,1,0,0,0.943209,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.995,0.908705,0.966967,0.96982,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,88.25,96.012307,91.354923,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0022068_V1,RFQ_BMCSV2_0022068,2022-01-05 12:21:00,2022-01-15 14:21:00,DE,2264,2,0.926398,58.1652,4,0,0,0.713556,1,0.995,1,V8,STANDARD,OFFROAD,RED,0.946291,0.819044,0.90334,0.643109,1,1,1,1,4,4,0,2,2,4,COMPLETE,1,65.0,82.794597,72.117839,V8,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0017461_V1,RFQ_BMCSV2_0017461,2022-01-05 12:23:00,2022-01-09 13:23:00,EN,2498,3,0.921624,60.9027,1,1,0,0.804526,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.847614,0.911749,0.703517,0.821453,0,1,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,78.608308,78.243323,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0011602_V1,RFQ_BMCSV2_0011602,2022-01-05 13:04:00,2022-01-06 20:04:00,EN,1552,2,0.990644,20.4127,0,0,0,0.848551,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.88975,0.830498,0.995,0.967248,1,1,1,1,4,4,0,1,3,4,COMPLETE,1,96.0,92.062398,94.424959,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0005942_V1,RFQ_BMCSV2_0005942,2022-01-05 13:47:00,2022-01-07 15:47:00,EN,1944,2,0.999,42.2629,0,2,0,0.871545,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.92018,0.890217,0.833918,0.716107,1,1,1,0,4,3,0,2,1,4,COMPLETE,1,85.75,77.010544,82.254218,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0012646_V1,RFQ_BMCSV2_0012646,2022-01-05 15:09:00,2022-01-17 20:09:00,FR,5207,4,0.819013,83.1014,4,0,1,0.737019,1,0.92777,1,V8,PREMIUM,UNKNOWN,RED,0.551312,0.628775,0.616666,0.406261,0,1,1,1,3,3,1,2,1,3,PARTIAL,1,41.0,47.575341,43.630136,V6,STANDARD,STANDARD,BLUE,4,0,REJECTED_AND_REWORKED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0022544_V1,RFQ_BMCSV2_0022544,2022-01-05 16:15:00,2022-01-14 22:15:00,EN,2567,3,0.842177,39.4055,1,1,0,0.907422,0,1.0,1,V6,STANDARD,OFFROAD,RED,0.917793,0.826775,0.693856,0.862061,0,1,1,1,4,3,0,2,1,4,COMPLETE,1,78.0,79.012138,78.404855,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0004949_V1,RFQ_BMCSV2_0004949,2022-01-05 16:59:00,2022-01-13 19:59:00,FR,2535,2,0.819092,52.2737,2,0,0,0.74792,1,0.830554,1,V6,STANDARD,OFFROAD,RED,0.883752,0.951774,0.886605,0.764996,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,80.5,87.178171,83.171268,V6,STANDARD,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0005740_V1,RFQ_BMCSV2_0005740,2022-01-05 17:02:00,2022-01-12 18:02:00,DE,5775,5,0.952801,69.0356,4,0,0,0.720586,1,0.747495,1,V8,STANDARD,STANDARD,RED,0.845818,0.871905,0.551599,0.82213,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,54.75,77.2863,63.76452,V8,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0023270_V1,RFQ_BMCSV2_0023270,2022-01-06 08:05:00,2022-01-20 12:05:00,EN,3724,3,0.978205,38.8442,1,0,0,0.788677,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.862592,0.739386,0.909138,0.995,1,0,1,1,4,3,0,3,0,4,COMPLETE,1,78.0,87.652891,81.861156,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0005285_V1,RFQ_BMCSV2_0005285,2022-01-06 08:06:00,2022-01-12 11:06:00,DE,5256,5,0.936265,58.6744,2,0,0,0.748429,1,0.946419,1,V6,STANDARD,STANDARD,BLUE,0.830858,0.909177,0.904324,0.804842,0,1,1,1,4,3,0,0,3,4,COMPLETE,1,70.25,86.230004,76.642001,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0009569_V1,RFQ_BMCSV2_0009569,2022-01-06 08:28:00,2022-01-10 11:28:00,EN,5422,4,0.973729,50.7004,1,0,1,0.917128,0,1.0,1,V6,PREMIUM,OFFROAD,RED,0.811971,0.944402,0.931786,0.995,0,1,0,1,4,2,0,0,2,4,PARTIAL,1,67.75,89.579001,76.4816,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,0
RFQCFG_BMCSV2_0009129_V1,RFQ_BMCSV2_0009129,2022-01-06 09:19:00,2022-01-07 16:19:00,EN,2324,2,0.872118,24.3084,1,0,0,0.628169,0,1.0,1,V8,STANDARD,OFFROAD,BLUE,0.878353,0.922318,0.872367,0.903665,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,89.417563,88.717025,V8,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0013320_V1,RFQ_BMCSV2_0013320,2022-01-06 10:06:00,2022-01-20 16:06:00,EN,1962,2,0.857063,42.8287,1,0,0,0.729353,0,1.0,1,V8,PREMIUM,OFFROAD,BLUE,0.995,0.831666,0.860567,0.942416,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,90.741233,89.246493,V8,PREMIUM,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0017049_V1,RFQ_BMCSV2_0017049,2022-01-06 10:53:00,2022-01-09 12:53:00,EN,5901,4,0.92942,56.5605,0,1,1,0.617981,0,1.0,1,V8,PREMIUM,STANDARD,RED,0.922226,0.845248,0.827055,0.82262,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,79.428704,89.371481,V8,PREMIUM,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0023353_V1,RFQ_BMCSV2_0023353,2022-01-06 10:57:00,2022-01-19 14:57:00,EN,1968,2,0.876058,49.252,0,0,1,0.732817,0,1.0,1,V6,STANDARD,STANDARD,RED,0.945328,0.995,0.588559,0.955654,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,84.613537,91.445415,V6,STANDARD,OFFROAD,RED,1,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0000838_V1,RFQ_BMCSV2_0000838,2022-01-06 11:30:00,2022-01-11 18:30:00,EN,3691,4,0.758374,36.1951,0,1,0,0.775388,0,1.0,1,V8,PREMIUM,OFFROAD,RED,0.687934,0.722242,0.829555,0.938039,0,1,1,1,4,3,0,2,1,4,PARTIAL,1,85.75,75.944232,81.827693,V6,STANDARD,OFFROAD,RED,2,0,CORRECTED_AND_ACCEPTED,CONFIGURATION_ENGINEER,0
RFQCFG_BMCSV2_0019296_V1,RFQ_BMCSV2_0019296,2022-01-06 11:56:00,2022-01-08 17:56:00,ES,5017,4,0.821312,68.5074,1,1,0,0.591368,1,0.936947,1,V6,STANDARD,STANDARD,RED,0.816356,0.817722,0.775936,0.834831,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,88.25,77.621137,83.998455,V6,STANDARD,STANDARD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0003132_V1,RFQ_BMCSV2_0003132,2022-01-06 12:09:00,2022-01-07 18:09:00,EN,2198,2,0.905447,35.4837,0,0,0,0.946018,0,1.0,1,V6,PREMIUM,OFFROAD,RED,0.959943,0.975206,0.910842,0.995,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,96.0,96.024772,96.009909,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,RFQ_REVIEW_LEAD,1
RFQCFG_BMCSV2_0000227_V1,RFQ_BMCSV2_0000227,2022-01-06 13:40:00,2022-01-17 15:40:00,EN,2034,2,0.920224,64.6182,0,0,0,0.667427,0,1.0,1,V6,PREMIUM,STANDARD,BLUE,0.909774,0.890439,0.905187,0.741082,1,1,1,1,4,4,0,4,0,4,COMPLETE,1,96.0,86.162049,92.06482,V6,PREMIUM,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0014095_V1,RFQ_BMCSV2_0014095,2022-01-06 13:44:00,2022-01-19 20:44:00,FR,3486,3,0.846796,33.3263,1,0,1,0.787678,1,0.828912,1,V8,PREMIUM,OFFROAD,RED,0.912519,0.623407,0.894002,0.975868,1,1,1,1,4,4,0,3,1,4,COMPLETE,1,88.25,82.644911,86.007964,V8,STANDARD,OFFROAD,RED,1,0,CORRECTED_AND_ACCEPTED,COST_ENGINEER,0
RFQCFG_BMCSV2_0022254_V1,RFQ_BMCSV2_0022254,2022-01-06 14:24:00,2022-01-15 16:24:00,EN,1675,1,0.886553,27.842,2,0,0,0.875699,0,1.0,1,V6,STANDARD,OFFROAD,BLUE,0.969162,0.771156,0.969631,0.823381,1,0,1,1,4,3,0,2,1,4,COMPLETE,1,70.25,88.333256,77.483303,V6,STANDARD,OFFROAD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0017282_V1,RFQ_BMCSV2_0017282,2022-01-06 14:26:00,2022-01-11 20:26:00,EN,1626,2,0.942009,38.3966,1,0,0,0.849377,0,1.0,1,V8,STANDARD,STANDARD,BLUE,0.68584,0.992266,0.979934,0.956015,0,1,1,1,4,3,0,2,1,4,COMPLETE,1,78.0,90.351399,82.94056,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,COST_ENGINEER,1
RFQCFG_BMCSV2_0017434_V1,RFQ_BMCSV2_0017434,2022-01-06 15:27:00,2022-01-10 21:27:00,ES,1093,1,0.77444,63.5563,1,0,1,0.774785,1,0.937614,1,V8,STANDARD,STANDARD,BLUE,0.844468,0.766809,0.835041,0.8368,0,1,0,1,4,2,0,0,2,4,PARTIAL,1,67.75,79.577932,72.481173,V8,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0002214_V1,RFQ_BMCSV2_0002214,2022-01-06 16:23:00,2022-01-13 21:23:00,EN,2330,2,0.999,47.9391,0,1,0,0.96026,0,1.0,1,V6,STANDARD,STANDARD,BLUE,0.818072,0.995,0.789572,0.932165,1,1,0,1,4,3,0,3,0,4,COMPLETE,1,85.75,84.870198,85.398079,V6,STANDARD,STANDARD,BLUE,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
RFQCFG_BMCSV2_0004381_V1,RFQ_BMCSV2_0004381,2022-01-06 17:01:00,2022-01-12 23:01:00,EN,1168,1,0.999,23.0769,0,1,1,0.941472,0,1.0,1,V6,PREMIUM,OFFROAD,RED,0.958282,0.878056,0.91661,0.885202,1,0,1,0,4,2,0,2,0,4,PARTIAL,1,75.5,84.953746,79.281498,V6,PREMIUM,OFFROAD,RED,0,1,ACCEPTED_WITHOUT_CHANGE,CONFIGURATION_ENGINEER,1
