OBSERVATION_ID,SERIES_KEY,COMMODITY_GROUP,SUPPLIER_REGION,SUPPLIER_ID,INDEX_MONTH,FEATURE_AS_OF_DATE,APPROVED_ENERGY_FORECAST_INDEX,APPROVED_FREIGHT_FORECAST_INDEX,APPROVED_FX_FORECAST_INDEX,APPROVED_MARKET_PMI,APPROVED_PORT_CONGESTION_INDEX,SUPPLIER_LEAD_TIME_DAYS,SUPPLIER_RELIABILITY_SCORE,CONTRACT_ESCALATION_PCT,REALIZED_MATERIAL_INDEX
FMISV2_0000135,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-03-01,2021-02-01,111.9497,104.6707,105.3526,53.4874,39.5819,19.176,88.795,1.2868,110.55894
FMISV2_0000136,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-04-01,2021-03-01,119.6959,108.6164,106.3042,53.3608,46.4441,22.5,90.247,1.4423,110.58767
FMISV2_0000137,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-05-01,2021-04-01,112.7161,96.394,106.0214,53.6997,38.7841,14.458,88.681,1.6303,111.7016
FMISV2_0000138,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-06-01,2021-05-01,115.5709,99.8472,100.9563,52.1906,35.5554,20.155,89.124,1.8306,112.96936
FMISV2_0000139,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-07-01,2021-06-01,110.2152,96.8253,99.5892,51.9469,35.4923,20.635,88.168,1.6136,112.10144
FMISV2_0000140,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-08-01,2021-07-01,110.1049,94.9334,101.9859,49.9846,35.6575,18.881,88.671,1.2588,112.95314
FMISV2_0000141,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-09-01,2021-08-01,106.7397,107.617,96.7096,50.4862,41.908,19.841,88.172,1.2732,110.74552
FMISV2_0000142,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-10-01,2021-09-01,110.6796,103.1365,101.4746,51.3607,42.8419,14.266,89.765,2.1999,116.13951
FMISV2_0000143,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-11-01,2021-10-01,115.1356,105.9621,99.2733,49.3118,54.4724,20.688,88.229,2.2459,112.18049
FMISV2_0000144,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2021-12-01,2021-11-01,111.337,105.5673,98.4264,46.4528,55.7673,21.694,86.731,1.9824,109.1138
FMISV2_0000145,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-01-01,2021-12-01,112.1994,123.5805,106.5154,46.7115,48.5703,21.781,88.192,1.9713,111.7067
FMISV2_0000146,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-02-01,2022-01-01,111.0395,108.0289,103.2795,46.3247,53.8425,23.334,87.66,1.5145,112.46943
FMISV2_0000147,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-03-01,2022-02-01,117.252,112.121,104.9724,47.844,46.8625,22.43,88.337,1.6957,118.60963
FMISV2_0000148,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-04-01,2022-03-01,121.0944,101.5237,107.3528,48.0325,40.8477,16.774,89.822,2.1468,118.8765
FMISV2_0000149,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-05-01,2022-04-01,114.3896,107.384,104.6434,46.61,52.7075,19.735,89.512,2.1018,115.88985
FMISV2_0000150,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-06-01,2022-05-01,113.7828,101.4587,103.9818,46.9302,38.2018,22.213,87.241,1.7275,115.38468
FMISV2_0000151,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-07-01,2022-06-01,114.0836,102.0775,105.5088,51.5686,39.4617,19.538,87.695,2.2852,115.94706
FMISV2_0000152,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-08-01,2022-07-01,117.7614,102.1247,101.7617,51.5157,40.2741,18.887,87.655,2.1159,115.7031
FMISV2_0000153,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-09-01,2022-08-01,107.0092,95.0342,101.7148,51.8277,40.9866,20.533,90.801,2.1197,112.17393
FMISV2_0000154,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-10-01,2022-09-01,112.5549,103.18,101.6374,52.9565,42.8768,24.292,87.739,1.8007,111.70747
FMISV2_0000155,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-11-01,2022-10-01,112.6264,100.6801,101.0547,52.7293,52.0187,26.295,85.059,1.9766,111.85285
FMISV2_0000156,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2022-12-01,2022-11-01,119.7558,102.1387,103.6277,51.9272,57.4425,22.706,89.872,1.7823,110.40828
FMISV2_0000157,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-01-01,2022-12-01,116.6644,108.2256,101.4172,49.7243,58.1623,23.145,89.069,2.2738,111.20426
FMISV2_0000158,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-02-01,2023-01-01,118.8731,114.9764,102.3215,50.5961,47.0902,23.478,88.74,2.3482,111.96133
FMISV2_0000159,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-03-01,2023-02-01,122.1048,112.1693,108.0107,49.2389,34.0285,16.078,87.399,1.318,114.08843
FMISV2_0000160,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-04-01,2023-03-01,121.5099,111.6855,104.4731,51.7497,38.5977,20.652,90.637,1.9121,114.98305
FMISV2_0000161,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-05-01,2023-04-01,120.5085,107.1975,107.4609,48.0522,43.8878,16.951,91.304,2.6889,115.51393
FMISV2_0000162,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-06-01,2023-05-01,117.5433,107.3286,104.34,46.8898,33.7447,19.457,90.886,2.2116,115.06358
FMISV2_0000163,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-07-01,2023-06-01,120.1308,101.7859,105.5753,46.994,36.5958,19.027,87.652,2.0521,114.23185
FMISV2_0000164,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-08-01,2023-07-01,116.5932,99.4298,103.6052,45.6769,45.0821,20.849,86.479,1.9361,114.95062
FMISV2_0000165,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-09-01,2023-08-01,119.9535,102.9296,101.052,47.7256,48.7099,17.039,88.527,1.5421,113.11542
FMISV2_0000166,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-10-01,2023-09-01,117.4428,107.1494,100.0425,48.2576,48.8767,18.913,88.842,2.218,112.43592
FMISV2_0000167,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-11-01,2023-10-01,116.1112,97.4167,103.3876,47.0184,50.484,22.532,90.261,1.7416,113.0072
FMISV2_0000168,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2023-12-01,2023-11-01,116.4076,105.556,100.4076,49.4617,51.8451,13.8,89.144,2.4111,114.26978
FMISV2_0000169,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-01-01,2023-12-01,117.4845,115.6111,100.6693,50.6718,46.8861,14.447,86.343,2.3722,115.62884
FMISV2_0000170,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-02-01,2024-01-01,117.8622,118.6903,107.6846,53.9543,49.0509,18.719,87.425,2.0069,116.14465
FMISV2_0000171,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-03-01,2024-02-01,127.4457,115.9259,108.2564,51.2903,43.3594,18.913,88.459,2.4377,117.62588
FMISV2_0000172,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-04-01,2024-03-01,128.731,115.0208,104.4972,52.6001,40.3482,24.827,87.812,1.819,120.28328
FMISV2_0000173,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-05-01,2024-04-01,124.2926,114.35,103.0375,54.2701,40.2109,22.129,88.966,2.5966,122.3063
FMISV2_0000174,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-06-01,2024-05-01,119.1319,108.8524,103.593,53.1257,30.6917,19.281,87.866,2.4364,121.44512
FMISV2_0000175,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-07-01,2024-06-01,122.1279,102.1748,104.5031,53.1732,41.7271,19.094,87.647,1.9472,121.70052
FMISV2_0000176,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-08-01,2024-07-01,121.4915,100.0442,104.6663,49.9254,43.1696,15.413,86.549,2.2513,120.12394
FMISV2_0000177,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-09-01,2024-08-01,116.8088,106.9974,105.604,51.7429,43.7449,18.443,90.035,2.5564,119.10928
FMISV2_0000178,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-10-01,2024-09-01,120.5409,107.4528,104.6142,50.1718,44.5531,17.753,88.199,2.6157,119.07429
FMISV2_0000179,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-11-01,2024-10-01,121.8495,112.1516,101.8167,46.0944,62.486,24.828,88.491,2.2175,118.04724
FMISV2_0000180,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2024-12-01,2024-11-01,119.2886,110.8493,102.2168,47.805,56.3391,18.87,89.492,2.3611,118.31389
FMISV2_0000181,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-01-01,2024-12-01,122.7039,115.5027,105.4118,48.0898,50.8256,21.742,90.794,2.9262,118.21584
FMISV2_0000182,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-02-01,2025-01-01,126.956,117.1364,105.9241,46.2308,40.1366,22.418,86.609,2.0305,120.23046
FMISV2_0000183,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-03-01,2025-02-01,125.8724,113.8069,105.0237,46.5923,42.2164,20.337,84.995,2.8238,120.57793
FMISV2_0000184,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-04-01,2025-03-01,125.8778,115.5665,107.663,47.5916,47.7817,25.922,88.38,2.2911,122.53437
FMISV2_0000185,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-05-01,2025-04-01,130.4023,108.1206,107.5043,48.8451,34.3671,21.636,88.363,2.9184,124.02654
FMISV2_0000186,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-06-01,2025-05-01,131.4832,108.1694,103.8152,47.773,28.9754,15.76,88.68,2.2645,125.78151
FMISV2_0000187,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-07-01,2025-06-01,120.0944,108.2497,104.8728,49.3896,42.5897,21.286,90.673,2.8924,124.25156
FMISV2_0000188,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-08-01,2025-07-01,125.0966,109.1851,103.6598,52.9039,39.7252,25.157,88.112,2.4644,123.20677
FMISV2_0000189,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-09-01,2025-08-01,119.1498,102.1444,101.8386,51.1776,42.7608,18.055,88.843,2.4318,122.48806
FMISV2_0000190,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-10-01,2025-09-01,121.2697,100.6346,102.6225,51.6835,48.0615,16.323,89.498,2.0487,120.5499
FMISV2_0000191,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-11-01,2025-10-01,123.2357,110.9781,100.7594,53.3797,56.8966,22.277,89.927,2.8777,119.36987
FMISV2_0000192,STEEL|NA|SUP_ST_02,STEEL,NA,SUP_ST_02,2025-12-01,2025-11-01,126.6494,116.7064,102.4767,52.3006,43.2784,13.941,88.565,2.5216,120.97928
FMISV2_0000193,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-01-01,2017-12-01,102.9351,106.2305,99.3236,48.6363,56.1335,27.283,96.002,1.0175,98.63289
FMISV2_0000194,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-02-01,2018-01-01,104.463,102.7035,99.8184,50.9948,41.8915,30.99,94.804,1.4347,97.37177
FMISV2_0000195,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-03-01,2018-02-01,104.2012,103.5918,101.2787,49.4252,54.977,24.064,98.55,1.4469,98.11352
FMISV2_0000196,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-04-01,2018-03-01,105.138,103.5876,101.5298,51.3662,47.1506,29.98,95.399,1.2878,99.54707
FMISV2_0000197,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-05-01,2018-04-01,108.9989,107.7421,102.2589,51.5444,44.6762,28.171,98.749,1.7724,99.7958
FMISV2_0000198,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-06-01,2018-05-01,103.0247,89.8612,101.9385,51.4006,42.9213,33.222,95.166,1.2019,101.34531
FMISV2_0000199,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-07-01,2018-06-01,101.6263,97.8658,100.3528,50.5753,34.2305,29.576,95.635,1.4478,98.83396
FMISV2_0000200,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-08-01,2018-07-01,95.1124,98.4985,97.3627,50.5688,36.0903,25.079,95.778,1.7371,97.54074
FMISV2_0000201,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-09-01,2018-08-01,100.7065,95.9444,100.4825,48.5661,40.7119,31.945,94.134,1.0768,97.31081
FMISV2_0000202,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-10-01,2018-09-01,102.8332,96.9808,97.7396,48.9839,43.0843,28.905,96.027,1.1845,97.40541
FMISV2_0000203,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-11-01,2018-10-01,94.31,101.6977,99.8586,48.472,52.8899,29.322,97.964,1.0925,96.19129
FMISV2_0000204,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2018-12-01,2018-11-01,106.2305,103.9334,100.0393,46.8643,59.6302,32.027,94.472,1.8806,96.25473
FMISV2_0000205,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-01-01,2018-12-01,104.4059,108.9392,103.4576,48.2305,39.572,27.588,96.787,1.8805,97.58465
FMISV2_0000206,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-02-01,2019-01-01,104.8837,103.178,103.4221,46.8929,45.2941,28.479,94.906,1.6926,98.33588
FMISV2_0000207,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-03-01,2019-02-01,109.3531,108.4711,102.9767,50.1918,48.6169,26.918,96.641,1.593,100.10592
FMISV2_0000208,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-04-01,2019-03-01,109.7496,102.3998,106.5976,49.2565,41.3393,26.762,95.377,1.4389,101.62381
FMISV2_0000209,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-05-01,2019-04-01,110.2095,106.756,102.679,49.2849,39.8617,26.994,95.138,1.1089,101.72414
FMISV2_0000210,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-06-01,2019-05-01,108.2254,97.9224,103.5317,52.3753,47.4373,27.687,95.584,1.9369,102.16837
FMISV2_0000211,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-07-01,2019-06-01,99.5688,94.3285,99.144,51.466,38.0408,27.182,97.147,1.5955,99.59071
FMISV2_0000212,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-08-01,2019-07-01,103.3714,94.6544,100.0366,50.7377,39.4323,33.62,94.819,0.9844,98.43105
FMISV2_0000213,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-09-01,2019-08-01,98.0391,93.4916,99.6486,54.667,57.5192,30.816,96.609,1.7046,98.97301
FMISV2_0000214,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-10-01,2019-09-01,102.989,103.6798,98.6768,53.6604,61.5225,32.343,95.756,1.1121,99.71259
FMISV2_0000215,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-11-01,2019-10-01,102.0679,106.9712,99.0941,50.0924,51.0232,21.63,96.617,2.1533,99.48805
FMISV2_0000216,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2019-12-01,2019-11-01,102.9959,112.5474,99.9082,51.9865,47.8538,29.161,96.251,1.4594,100.52999
FMISV2_0000217,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-01-01,2019-12-01,110.1435,110.9353,99.4657,53.376,48.3364,24.726,98.207,1.1138,102.17453
FMISV2_0000218,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-02-01,2020-01-01,115.7955,113.3031,103.0646,53.1077,49.9563,29.432,96.99,1.5195,103.07912
FMISV2_0000219,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-03-01,2020-02-01,109.2858,112.4017,103.1445,51.2515,54.1833,28.645,96.86,1.4079,104.36555
FMISV2_0000220,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-04-01,2020-03-01,110.9579,102.4057,105.0515,48.2291,44.104,26.564,94.041,1.7427,111.70729
FMISV2_0000221,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-05-01,2020-04-01,109.7981,104.8867,103.339,47.3081,33.3903,29.465,96.145,1.5714,108.52552
FMISV2_0000222,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-06-01,2020-05-01,117.5258,97.4377,102.5369,49.9225,40.85,26.314,95.113,1.4711,107.42475
FMISV2_0000223,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-07-01,2020-06-01,103.2119,105.1801,100.708,47.1907,36.2782,24.99,95.598,1.9759,106.89853
FMISV2_0000224,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-08-01,2020-07-01,104.6328,101.2908,100.8711,45.8148,35.0467,25.611,95.291,1.7582,105.48928
FMISV2_0000225,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-09-01,2020-08-01,104.6045,93.7309,98.217,45.0372,52.271,26.089,95.517,1.5623,104.54947
FMISV2_0000226,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-10-01,2020-09-01,106.7902,105.8281,103.0407,50.1332,42.8674,25.274,95.68,1.0054,103.84538
FMISV2_0000227,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-11-01,2020-10-01,103.5774,100.6185,99.5921,48.5166,49.1294,30.367,94.612,2.5251,106.05694
FMISV2_0000228,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2020-12-01,2020-11-01,106.6203,106.4558,98.9005,49.6546,44.2504,28.786,95.493,2.4279,106.07166
FMISV2_0000229,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-01-01,2020-12-01,109.3489,114.0991,102.2825,52.8361,53.2156,25.825,96.137,1.593,106.76943
FMISV2_0000230,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-02-01,2021-01-01,115.0235,104.2425,100.4916,51.3815,58.0388,27.513,95.559,2.065,107.01654
FMISV2_0000231,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-03-01,2021-02-01,111.9497,104.6707,103.8897,53.4874,39.5819,29.156,95.347,1.8159,106.23603
FMISV2_0000232,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-04-01,2021-03-01,119.6959,108.6164,105.6705,53.3608,46.4441,26.579,98.041,1.9879,109.35761
FMISV2_0000233,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-05-01,2021-04-01,112.7161,96.394,101.9368,53.6997,38.7841,27.972,94.876,2.0459,110.45853
FMISV2_0000234,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-06-01,2021-05-01,115.5709,99.8472,105.5398,52.1906,35.5554,26.572,96.671,1.7637,110.53216
FMISV2_0000235,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-07-01,2021-06-01,110.2152,96.8253,100.3527,51.9469,35.4923,25.157,95.699,1.7528,110.49479
FMISV2_0000236,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-08-01,2021-07-01,110.1049,94.9334,100.3638,49.9846,35.6575,27.597,94.9,2.0643,107.50115
FMISV2_0000237,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-09-01,2021-08-01,106.7397,107.617,98.4947,50.4862,41.908,29.614,95.314,1.6263,106.10198
FMISV2_0000238,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-10-01,2021-09-01,110.6796,103.1365,99.5032,51.3607,42.8419,26.075,96.118,1.6924,111.06187
FMISV2_0000239,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-11-01,2021-10-01,115.1356,105.9621,101.392,49.3118,54.4724,27.822,96.628,1.6995,113.408
FMISV2_0000240,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2021-12-01,2021-11-01,111.337,105.5673,103.7195,46.4528,55.7673,34.623,94.528,1.8172,109.31816
FMISV2_0000241,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-01-01,2021-12-01,112.1994,123.5805,106.4434,46.7115,48.5703,26.008,96.091,1.7676,109.17239
FMISV2_0000242,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-02-01,2022-01-01,111.0395,108.0289,104.278,46.3247,53.8425,29.142,96.935,1.8867,109.29929
FMISV2_0000243,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-03-01,2022-02-01,117.252,112.121,103.7636,47.844,46.8625,25.88,98.89,2.2749,116.12886
FMISV2_0000244,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-04-01,2022-03-01,121.0944,101.5237,104.5969,48.0325,40.8477,29.018,95.796,1.7772,116.10153
FMISV2_0000245,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-05-01,2022-04-01,114.3896,107.384,105.2855,46.61,52.7075,25.579,94.738,1.0693,114.21263
FMISV2_0000246,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-06-01,2022-05-01,113.7828,101.4587,104.5863,46.9302,38.2018,26.243,95.891,1.839,114.25724
FMISV2_0000247,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-07-01,2022-06-01,114.0836,102.0775,101.241,51.5686,39.4617,24.261,96.414,1.9138,113.04154
FMISV2_0000248,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-08-01,2022-07-01,117.7614,102.1247,103.3902,51.5157,40.2741,29.459,96.399,2.1608,114.0682
FMISV2_0000249,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-09-01,2022-08-01,107.0092,95.0342,100.1764,51.8277,40.9866,33.51,97.266,1.7077,111.67684
FMISV2_0000250,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-10-01,2022-09-01,112.5549,103.18,100.6574,52.9565,42.8768,27.653,96.187,1.9508,112.3709
FMISV2_0000251,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-11-01,2022-10-01,112.6264,100.6801,99.6333,52.7293,52.0187,30.437,98.444,2.7043,112.27997
FMISV2_0000252,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2022-12-01,2022-11-01,119.7558,102.1387,98.8498,51.9272,57.4425,28.337,94.786,2.2745,110.59699
FMISV2_0000253,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-01-01,2022-12-01,116.6644,108.2256,103.8109,49.7243,58.1623,26.956,95.905,2.3013,110.7064
FMISV2_0000254,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-02-01,2023-01-01,118.8731,114.9764,104.9399,50.5961,47.0902,29.424,95.078,2.6156,112.87114
FMISV2_0000255,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-03-01,2023-02-01,122.1048,112.1693,103.4597,49.2389,34.0285,29.628,95.693,1.759,115.76585
FMISV2_0000256,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-04-01,2023-03-01,121.5099,111.6855,105.7675,51.7497,38.5977,29.296,95.687,2.0938,114.37649
FMISV2_0000257,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-05-01,2023-04-01,120.5085,107.1975,102.8748,48.0522,43.8878,28.871,95.028,2.0069,114.76161
FMISV2_0000258,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-06-01,2023-05-01,117.5433,107.3286,106.8239,46.8898,33.7447,27.021,95.736,2.6656,116.55391
FMISV2_0000259,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-07-01,2023-06-01,120.1308,101.7859,106.0765,46.994,36.5958,26.56,96.167,2.0575,115.70953
FMISV2_0000260,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-08-01,2023-07-01,116.5932,99.4298,101.2786,45.6769,45.0821,25.488,96.09,2.173,113.49721
FMISV2_0000261,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-09-01,2023-08-01,119.9535,102.9296,100.0782,47.7256,48.7099,26.99,94.858,2.5213,111.6746
FMISV2_0000262,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-10-01,2023-09-01,117.4428,107.1494,100.0853,48.2576,48.8767,33.322,95.325,1.7455,111.0058
FMISV2_0000263,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-11-01,2023-10-01,116.1112,97.4167,101.0208,47.0184,50.484,27.319,95.603,2.1911,109.13795
FMISV2_0000264,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2023-12-01,2023-11-01,116.4076,105.556,101.5558,49.4617,51.8451,28.519,97.648,2.6465,111.8192
FMISV2_0000265,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2024-01-01,2023-12-01,117.4845,115.6111,101.105,50.6718,46.8861,27.662,94.127,2.3631,113.39791
FMISV2_0000266,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2024-02-01,2024-01-01,117.8622,118.6903,103.5475,53.9543,49.0509,29.228,95.43,1.8992,116.29357
FMISV2_0000267,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2024-03-01,2024-02-01,127.4457,115.9259,107.1442,51.2903,43.3594,29.582,96.713,2.5152,119.8347
FMISV2_0000268,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2024-04-01,2024-03-01,128.731,115.0208,106.5432,52.6001,40.3482,22.453,97.109,2.9011,120.73676
FMISV2_0000269,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2024-05-01,2024-04-01,124.2926,114.35,104.1772,54.2701,40.2109,27.066,96.83,2.4319,121.99248
FMISV2_0000270,STEEL|NA|SUP_ST_03,STEEL,NA,SUP_ST_03,2024-06-01,2024-05-01,119.1319,108.8524,104.8305,53.1257,30.6917,24.922,94.564,2.2236,121.05564
