OPERATION_RUN_ID,RUN_DATE,KMAT_ID,WORK_CENTER_ID,MACHINE_ID,OPERATION_ID,ENGINE,CAB,WHEEL,COLOR,MACHINE_AGE_YEARS,MACHINE_HOURS_RUN,PRE_RUN_VIBRATION_MM_S,PRE_RUN_TEMPERATURE_C,DAYS_SINCE_MAINTENANCE,TOOL_USAGE_CYCLES_PRE_RUN,SETUP_TIME_MINUTES,CONFIG_COMPLEXITY_SCORE,STANDARD_MAINTENANCE_COST_USD,SHIFT_LOAD_PCT,OPERATOR_EXPERIENCE_YEARS,RECENT_30D_DOWNTIME_MIN,PRIOR_30D_MAINTENANCE_COUNT,MACHINE_HEALTH_SCORE,PRIOR_30D_MEAN_VIBRATION_MM_S,PRIOR_WORK_CENTER_TDS_AVG,ACTUAL_MAINTENANCE_COST_USD,ACTUAL_TDS_FACTOR,ACTUAL_TOOL_REPLACEMENT_COUNT,ACTUAL_DOWNTIME_MINUTES
TDSV2_0000080,2022-01-06,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,STANDARD,STANDARD,BLUE,7.7345,16858.71,2.8549,60.6655,6.814,1087.09,21.406,24.862,405.6,80.591,10.748,16.026,1,71.584,2.9298,1.0,400.84,1.0,0,12.261
TDSV2_0000081,2022-01-06,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,4.2003,6285.05,3.558,56.4787,13.865,477.65,33.571,43.997,349.62,83.979,8.363,17.157,5,82.225,3.1573,1.1593,388.3,1.053704,0,9.912
TDSV2_0000082,2022-01-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,PREMIUM,OFFROAD,BLUE,6.8041,24194.55,5.4539,70.1865,62.934,3917.28,54.538,88.62,462.68,91.06,7.876,29.461,1,56.901,3.8516,1.5321,1670.34,3.5,3,97.274
TDSV2_0000083,2022-01-06,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V8,STANDARD,STANDARD,RED,11.6539,22805.21,3.107,71.3926,28.479,504.17,37.425,55.987,599.09,98.773,11.461,21.585,1,71.878,3.5398,1.3216,1138.84,1.681621,0,29.944
TDSV2_0000084,2022-01-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V6,STANDARD,OFFROAD,RED,3.6672,18443.25,4.0329,60.7858,30.829,1349.25,43.012,51.179,390.16,80.972,0.652,7.072,1,94.612,3.2473,1.3078,525.94,1.325179,1,21.02
TDSV2_0000085,2022-01-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V8,STANDARD,OFFROAD,RED,6.5817,24941.26,3.8767,58.1686,10.401,938.4,58.618,75.367,484.83,98.283,7.086,9.587,1,77.757,2.9569,1.1964,767.93,1.659804,0,51.497
TDSV2_0000086,2022-01-06,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,STANDARD,OFFROAD,BLUE,11.5123,21776.43,4.7001,63.9799,12.103,1520.91,53.851,78.364,530.94,75.573,3.192,26.78,1,74.823,3.7839,1.3055,1130.29,2.053265,0,38.686
TDSV2_0000087,2022-01-06,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,PREMIUM,STANDARD,BLUE,9.3515,8388.11,3.0702,59.918,5.126,1483.65,42.236,51.986,452.97,79.893,9.659,55.341,3,74.387,2.7543,1.1194,736.01,1.616482,0,40.921
TDSV2_0000088,2022-01-06,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,STANDARD,BLUE,4.2591,5187.81,3.1608,59.473,25.039,1005.42,38.874,34.078,223.66,93.406,0.3,22.468,0,75.801,2.7259,1.1863,232.23,1.084613,0,10.24
TDSV2_0000089,2022-01-06,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V6,STANDARD,STANDARD,BLUE,9.6999,16043.3,4.1119,64.2553,45.536,1163.88,33.825,31.256,464.36,75.651,4.458,33.415,4,86.915,4.1628,1.3552,799.39,1.792845,1,59.89
TDSV2_0000090,2022-01-06,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_AXLE,V8,PREMIUM,OFFROAD,RED,4.1337,18346.91,4.5272,66.8513,24.3,2382.76,50.357,78.248,409.47,86.559,4.961,11.702,2,80.581,2.9325,1.3634,905.85,2.236782,3,62.167
TDSV2_0000091,2022-01-06,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,STANDARD,OFFROAD,BLUE,10.9856,21086.24,4.1294,63.9724,21.657,1607.51,42.056,48.8,527.74,73.508,8.804,32.608,3,72.93,3.4613,1.2623,941.15,1.748239,0,29.836
TDSV2_0000092,2022-01-06,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,OFFROAD,RED,10.8616,15156.78,4.0257,59.0881,24.271,1851.0,40.008,50.01,425.46,76.792,8.474,22.378,1,78.299,3.3591,1.2751,682.22,1.58321,3,47.113
TDSV2_0000093,2022-01-06,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,PREMIUM,OFFROAD,RED,10.7964,13780.92,4.2945,66.6394,47.752,1106.8,47.487,64.275,551.22,77.061,6.273,38.627,3,84.605,3.3411,1.3927,1168.58,2.20871,0,52.434
TDSV2_0000094,2022-01-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V6,PREMIUM,STANDARD,RED,7.3591,18217.95,3.4451,60.7731,20.441,864.91,41.141,54.399,397.17,60.503,5.507,22.55,0,80.355,3.0834,1.258,462.44,1.133194,0,10.707
TDSV2_0000095,2022-01-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V8,STANDARD,OFFROAD,RED,7.3683,23998.34,3.947,66.2215,11.88,1775.54,44.822,75.842,456.94,85.791,7.444,26.314,1,74.288,3.0597,1.408,883.33,2.05435,1,45.31
TDSV2_0000096,2022-01-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V6,STANDARD,STANDARD,BLUE,7.4602,18279.7,4.1576,58.1706,40.813,947.62,36.614,33.333,462.59,77.628,8.583,21.26,0,71.938,3.8698,1.2108,706.75,1.378526,1,22.74
TDSV2_0000097,2022-01-07,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,3.6126,6635.96,3.3623,64.9605,18.72,652.2,32.612,49.968,292.89,80.858,7.325,0.319,1,87.71,2.6027,1.198,303.81,1.0,0,5.105
TDSV2_0000098,2022-01-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,PREMIUM,OFFROAD,BLUE,10.7296,22318.9,4.8123,67.8705,26.568,3404.76,45.97,83.573,514.21,76.28,6.022,102.424,1,56.039,3.1382,1.3769,1494.4,3.02,3,85.186
TDSV2_0000099,2022-01-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,PREMIUM,OFFROAD,RED,7.1409,16966.82,4.64,65.7177,29.055,1531.33,54.469,93.524,365.76,93.965,7.085,14.445,1,68.736,3.7877,1.2424,889.33,2.441592,2,61.648
TDSV2_0000100,2022-01-07,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,STANDARD,STANDARD,BLUE,4.7064,7756.19,2.8633,60.2721,23.589,726.72,33.2,44.772,367.82,66.54,5.026,5.223,2,83.341,2.5894,1.0985,392.31,1.031056,0,11.648
TDSV2_0000101,2022-01-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_WHEEL,V8,STANDARD,STANDARD,BLUE,6.6259,25376.09,4.1716,62.759,36.211,931.63,37.75,56.874,437.02,79.522,7.874,9.574,0,80.77,3.0379,1.3577,651.77,1.504613,0,26.864
TDSV2_0000102,2022-01-07,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V6,PREMIUM,OFFROAD,RED,7.926,17922.51,4.0311,56.4852,12.875,568.16,51.212,66.024,413.6,77.174,7.936,3.239,2,71.225,3.0189,1.1509,683.17,1.533771,0,25.88
TDSV2_0000103,2022-01-07,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_AXLE,V6,STANDARD,OFFROAD,RED,2.2407,8329.28,3.4691,68.7409,31.934,1658.28,39.672,53.067,289.57,84.435,9.625,33.049,2,93.808,2.691,1.2225,353.33,1.222382,0,22.738
TDSV2_0000104,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,OFFROAD,BLUE,4.3964,7177.78,3.1697,63.7182,41.452,927.67,47.897,50.19,303.09,64.188,2.947,26.779,2,83.694,2.3107,1.2274,409.5,1.361537,0,28.816
TDSV2_0000105,2022-01-08,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,STANDARD,STANDARD,BLUE,4.4895,17161.32,3.6715,69.324,19.489,957.14,41.35,60.048,317.86,100.0,4.489,18.803,1,91.674,2.9036,1.1749,488.08,1.481305,1,43.91
TDSV2_0000106,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V6,PREMIUM,STANDARD,BLUE,9.7036,16939.46,4.7382,58.0827,22.056,1798.17,41.395,51.833,498.97,74.609,4.792,24.512,3,79.672,3.5551,1.3563,993.4,2.001334,2,47.038
TDSV2_0000107,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V8,PREMIUM,OFFROAD,BLUE,10.48,16023.78,4.6439,64.0551,29.725,1691.3,52.219,77.369,502.9,78.226,8.103,31.259,4,77.364,3.845,1.3321,1342.91,2.507365,1,58.361
TDSV2_0000108,2022-01-08,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V6,STANDARD,STANDARD,RED,4.8649,7460.6,2.2452,55.713,22.503,506.68,28.862,32.694,324.93,60.628,7.952,8.16,2,81.863,3.1243,1.1299,327.71,1.0,0,5.794
TDSV2_0000109,2022-01-08,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,STANDARD,OFFROAD,RED,10.9824,20140.29,4.0777,65.273,29.067,915.05,39.511,63.608,607.61,88.654,7.928,32.669,6,73.237,3.6577,1.2115,1310.05,2.185776,2,58.12
TDSV2_0000110,2022-01-08,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,STANDARD,OFFROAD,RED,10.8752,13079.7,3.5082,65.5147,19.878,919.74,41.092,70.632,567.76,81.78,6.382,45.416,4,83.424,2.7154,1.2769,1095.45,1.866567,1,42.031
TDSV2_0000111,2022-01-08,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,PREMIUM,STANDARD,RED,7.5329,16165.76,3.1112,62.2824,7.24,452.05,39.534,65.041,453.68,61.912,6.434,1.531,5,75.822,3.073,1.259,634.34,1.402006,0,17.096
TDSV2_0000112,2022-01-08,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V6,PREMIUM,OFFROAD,BLUE,4.5933,6616.37,3.6527,57.15,25.327,2118.78,55.417,68.07,282.08,78.311,2.228,23.152,0,77.65,3.0893,1.2179,478.9,1.704685,1,51.108
TDSV2_0000113,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V6,STANDARD,STANDARD,BLUE,4.0111,20905.4,2.9972,61.0087,15.483,1871.22,25.95,45.861,509.29,87.999,4.768,62.013,3,64.898,2.9622,1.1221,781.45,1.558417,1,32.621
TDSV2_0000114,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V6,PREMIUM,STANDARD,BLUE,3.4316,21343.1,3.4413,62.8032,52.309,832.19,46.026,52.946,413.04,86.007,4.907,26.772,1,81.684,3.2251,1.21,722.74,1.647177,1,38.224
TDSV2_0000115,2022-01-08,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_CALIBRATE,V8,STANDARD,OFFROAD,RED,6.4359,21779.6,3.6059,62.8204,2.958,1347.39,50.002,65.816,374.75,88.312,4.301,18.707,0,92.853,2.269,1.1133,557.59,1.522149,1,30.018
TDSV2_0000116,2022-01-08,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V8,STANDARD,STANDARD,RED,10.4416,13270.54,4.3143,67.8927,19.22,3083.51,38.306,49.652,479.07,87.566,2.012,41.337,3,77.367,3.4242,1.1656,942.42,2.154176,2,53.031
TDSV2_0000117,2022-01-08,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V6,PREMIUM,STANDARD,RED,4.8095,7551.69,3.4482,54.8139,10.271,425.77,27.21,39.399,241.44,63.863,7.945,43.217,0,73.932,2.9289,1.0786,238.44,1.0,0,11.792
TDSV2_0000118,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,STANDARD,RED,3.847,6453.34,2.6463,66.7192,36.454,707.56,22.52,34.129,261.48,79.671,6.984,19.973,0,80.913,2.5123,1.143,241.81,1.0,0,5.457
TDSV2_0000119,2022-01-08,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V8,STANDARD,STANDARD,BLUE,10.6696,21077.34,4.1704,61.2649,38.436,960.55,32.534,55.36,573.36,80.075,6.195,48.415,3,75.47,3.4854,1.3979,1141.84,2.049571,2,59.679
TDSV2_0000120,2022-01-08,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V8,PREMIUM,STANDARD,BLUE,10.0381,16128.41,4.0138,63.5698,32.259,832.91,49.502,57.876,469.02,74.429,3.102,19.487,2,88.015,3.3488,1.418,800.25,1.614224,1,39.207
TDSV2_0000121,2022-01-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V8,STANDARD,STANDARD,BLUE,5.5105,8253.28,2.6753,67.7055,14.334,608.23,35.424,48.424,338.76,71.241,10.33,25.107,1,87.467,2.7052,1.1486,339.88,1.0,0,7.079
TDSV2_0000122,2022-01-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,PREMIUM,STANDARD,RED,11.438,20581.06,3.4962,63.7319,32.788,1000.74,37.943,50.124,629.84,77.595,10.485,30.043,3,71.785,3.5512,1.2978,959.99,1.650674,0,26.808
TDSV2_0000123,2022-01-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V6,STANDARD,STANDARD,BLUE,3.8902,21453.56,3.0102,61.603,32.212,1396.98,34.519,29.356,426.81,86.339,6.364,7.448,3,78.547,3.2309,1.2614,477.04,1.266115,1,20.251
TDSV2_0000124,2022-01-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V6,STANDARD,STANDARD,RED,6.1854,24338.21,4.2271,63.8818,22.837,2490.89,36.847,35.032,439.39,77.31,6.913,39.468,1,77.123,3.3762,1.2099,788.68,1.708675,0,48.183
TDSV2_0000125,2022-01-09,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V8,STANDARD,STANDARD,RED,10.3819,6902.44,3.7562,64.2072,37.481,1747.3,29.245,53.502,424.68,91.406,5.53,37.6,1,68.64,3.0382,1.2362,775.59,1.917501,1,43.354
TDSV2_0000126,2022-01-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_FINISH,V6,PREMIUM,STANDARD,RED,11.6087,22527.82,4.9853,63.1677,26.788,1433.26,38.936,48.408,509.1,81.067,2.111,37.445,1,68.589,4.2103,1.2756,825.45,1.859617,1,56.179
TDSV2_0000127,2022-01-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V8,PREMIUM,OFFROAD,RED,5.261,9593.43,3.7767,69.3926,43.957,1392.89,55.548,79.578,373.12,82.424,9.334,24.216,2,78.86,3.1006,1.2362,699.43,1.998955,1,49.653
TDSV2_0000128,2022-01-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,STANDARD,OFFROAD,RED,4.8499,18412.3,4.0402,68.3531,41.847,1909.3,43.917,67.537,374.4,95.572,7.147,19.776,0,88.024,3.2297,1.4261,795.02,2.040832,3,51.665
TDSV2_0000129,2022-01-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V6,STANDARD,STANDARD,BLUE,4.5377,8520.23,3.3166,61.2003,25.66,1121.91,38.535,32.53,361.11,77.593,3.647,44.064,2,83.856,3.3819,1.0042,368.64,1.0,0,9.145
TDSV2_0000130,2022-01-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V6,PREMIUM,STANDARD,RED,10.8949,13997.67,3.7298,68.6583,37.232,721.17,38.777,50.703,486.71,90.519,8.003,17.258,4,82.414,2.7311,1.3072,896.67,1.704192,1,35.259
TDSV2_0000131,2022-01-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FRAME,V6,PREMIUM,STANDARD,RED,3.8746,5874.29,2.8839,62.6759,40.318,666.76,43.845,51.806,312.77,92.843,2.167,26.944,0,91.908,2.8509,1.2579,355.04,1.218468,0,12.91
TDSV2_0000132,2022-01-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,STANDARD,STANDARD,RED,4.6668,5919.84,2.2049,65.4191,33.266,932.3,30.58,39.77,258.06,88.843,4.319,10.554,1,77.691,2.5979,1.2155,275.74,1.067448,0,7.155
TDSV2_0000133,2022-01-09,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,STANDARD,STANDARD,RED,10.2945,13168.15,3.872,67.0662,17.267,885.13,33.245,38.936,433.13,80.079,6.387,21.742,2,81.063,3.4502,1.1967,491.67,1.14253,0,27.655
TDSV2_0000134,2022-01-09,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_SUSPENSION,V6,STANDARD,STANDARD,RED,6.5914,23249.06,1.8599,62.2254,6.768,375.31,38.498,42.028,460.55,90.138,4.065,52.406,0,83.816,2.4772,1.2165,483.19,1.079809,0,28.559
TDSV2_0000135,2022-01-09,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_PRIMER,V8,STANDARD,STANDARD,BLUE,5.2896,9069.94,4.1605,67.4466,43.536,1077.81,23.979,43.543,345.56,81.872,8.758,26.059,1,81.135,3.3379,1.2055,511.22,1.423044,1,27.793
TDSV2_0000136,2022-01-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_CAB,V8,STANDARD,STANDARD,BLUE,10.547,17203.72,4.2844,63.6584,13.129,1432.85,29.347,53.72,486.03,79.893,10.536,16.954,2,82.548,3.8724,1.3311,721.45,1.457083,0,19.17
TDSV2_0000137,2022-01-09,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V6,PREMIUM,STANDARD,RED,10.0725,17356.26,3.1186,58.6736,7.113,369.04,43.51,57.299,504.29,83.047,5.899,40.365,0,81.932,3.037,1.2104,572.8,1.116023,0,17.698
TDSV2_0000138,2022-01-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_CALIBRATE,V8,PREMIUM,STANDARD,BLUE,10.876,14059.32,3.3473,64.9152,12.588,1059.31,45.221,67.742,465.35,86.434,5.493,32.22,1,82.128,3.0518,1.183,871.03,1.752405,2,38.095
TDSV2_0000139,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FINAL,V8,PREMIUM,STANDARD,RED,3.1563,21830.75,3.4361,70.3107,17.129,1536.7,45.172,60.371,403.38,96.812,6.741,29.925,1,72.133,2.746,1.25,742.05,1.783373,2,44.562
TDSV2_0000140,2022-01-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_INSPECTION,V6,PREMIUM,STANDARD,BLUE,10.0766,5863.0,4.5926,60.4975,36.699,947.02,52.711,51.307,360.84,75.839,0.3,31.504,1,76.693,4.1018,1.2481,602.45,1.680136,3,46.31
TDSV2_0000141,2022-01-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_02,OP_ENG_MOUNT,V6,STANDARD,STANDARD,BLUE,6.8661,24053.44,2.9283,62.2853,9.351,332.26,32.984,31.247,489.43,72.64,8.693,27.046,1,91.182,2.7631,1.0203,495.35,1.0,0,10.302
TDSV2_0000142,2022-01-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_SUSPENSION,V6,STANDARD,STANDARD,RED,3.7721,17651.93,3.338,66.7701,34.654,578.22,35.995,35.294,347.31,86.771,3.646,5.966,1,90.544,3.514,1.3246,421.42,1.152311,0,23.977
TDSV2_0000143,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FINAL,V6,STANDARD,STANDARD,RED,9.8807,17903.08,3.7216,59.8639,13.122,1480.51,34.032,26.149,504.74,94.238,9.325,32.455,1,86.189,3.2816,1.1853,612.92,1.196561,0,11.468
TDSV2_0000144,2022-01-10,KMAT_TRUCK_01,WC_PAINT,MC_PNT_02,OP_PNT_FINISH,V6,STANDARD,STANDARD,RED,5.1667,8955.34,3.0084,61.2693,24.149,1154.68,22.176,30.776,272.09,75.892,9.549,26.345,0,84.524,2.2923,1.0003,280.41,1.0,0,12.884
TDSV2_0000145,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V6,PREMIUM,OFFROAD,BLUE,3.2988,20718.79,3.7342,55.064,8.136,2100.83,54.912,64.385,422.88,89.03,11.862,49.374,1,65.619,3.071,1.1568,803.46,1.931873,2,54.871
TDSV2_0000146,2022-01-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,PREMIUM,OFFROAD,RED,7.6261,20035.34,4.6135,68.8453,28.418,2103.76,52.465,88.832,383.12,71.143,7.534,22.953,0,68.791,3.464,1.2326,920.73,2.43145,3,81.717
TDSV2_0000147,2022-01-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V8,STANDARD,STANDARD,BLUE,9.6134,7367.36,3.5276,67.7997,4.938,663.6,36.085,51.998,334.28,85.93,3.979,37.808,0,80.828,2.8052,1.1439,406.16,1.188684,0,19.619
TDSV2_0000148,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_FINAL,V6,PREMIUM,STANDARD,RED,4.3646,5153.72,3.4083,60.2612,21.311,1251.99,28.457,47.076,280.71,83.099,1.917,19.359,3,80.203,3.1157,1.0837,363.74,1.18244,0,14.179
TDSV2_0000149,2022-01-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,STANDARD,BLUE,7.2847,19387.66,3.2982,66.3938,13.646,771.93,38.287,50.636,453.09,84.797,7.382,1.989,2,77.09,3.1666,1.2558,538.3,1.24246,0,19.601
TDSV2_0000150,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_02,OP_ASM_CAB,V6,STANDARD,STANDARD,RED,4.6192,5656.76,2.4961,64.7679,30.857,784.07,21.893,29.257,256.32,76.411,7.573,6.063,0,88.468,2.5556,1.1804,261.23,1.0,0,6.824
TDSV2_0000151,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_01,OP_ASM_FRAME,V8,PREMIUM,STANDARD,BLUE,10.1762,16448.78,3.7049,69.5889,3.738,710.93,44.011,68.729,431.71,76.827,11.758,35.861,1,83.978,3.3167,1.2297,611.85,1.446818,0,21.252
TDSV2_0000152,2022-01-10,KMAT_TRUCK_01,WC_ENGINE,MC_ENG_01,OP_ENG_MOUNT,V6,PREMIUM,STANDARD,BLUE,10.8684,14113.77,3.5989,63.2622,38.123,857.55,39.114,50.195,455.86,69.763,3.385,21.566,3,79.036,3.3052,1.2378,742.12,1.622579,2,39.985
TDSV2_0000153,2022-01-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_DYNO,V8,STANDARD,STANDARD,RED,7.5621,17065.27,4.1552,66.9449,13.181,1920.42,29.03,52.19,432.42,66.265,10.024,25.453,3,58.973,3.2695,1.0344,699.24,1.523085,0,25.661
TDSV2_0000154,2022-01-10,KMAT_TRUCK_01,WC_PAINT,MC_PNT_01,OP_PNT_PRIMER,V6,STANDARD,STANDARD,RED,10.499,20718.62,2.3945,59.6119,17.193,390.27,32.796,34.266,562.96,92.139,7.313,44.971,2,74.487,2.9958,1.2304,682.38,1.155724,0,10.988
TDSV2_0000155,2022-01-10,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_02,OP_TST_DYNO,V6,PREMIUM,OFFROAD,RED,9.8935,7093.75,2.9673,59.9925,3.574,671.49,54.253,63.069,400.34,88.063,11.407,37.661,2,76.464,2.7549,1.1772,683.63,1.652109,2,39.326
TDSV2_0000156,2022-01-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_01,OP_CHA_WHEEL,V8,STANDARD,STANDARD,BLUE,1.5432,8408.04,3.179,60.5505,23.786,2002.25,31.906,55.628,239.56,78.142,7.529,6.562,2,87.409,2.7224,1.2286,231.11,1.0,0,4.887
TDSV2_0000157,2022-01-10,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_03,OP_CHA_AXLE,V8,PREMIUM,OFFROAD,BLUE,7.0139,24022.37,4.7839,66.2969,25.724,2141.36,53.172,88.446,451.43,89.54,8.482,20.544,1,64.222,3.0139,1.3558,1164.89,2.724845,2,75.825
TDSV2_0000158,2022-01-10,KMAT_TRUCK_01,WC_ASSEMBLY,MC_ASM_03,OP_ASM_FRAME,V8,PREMIUM,STANDARD,BLUE,3.2384,20518.84,3.5516,65.0369,10.442,1419.82,55.983,72.411,359.91,92.296,5.387,17.856,2,71.332,2.971,1.1834,696.59,1.964111,4,59.623
TDSV2_0000159,2022-01-11,KMAT_TRUCK_01,WC_FINAL_TEST,MC_TST_01,OP_TST_INSPECTION,V8,STANDARD,OFFROAD,BLUE,8.5118,18191.32,4.8861,71.8127,39.951,1080.55,43.82,74.225,508.77,79.08,6.331,34.891,4,74.754,4.2364,1.2802,1202.06,2.491033,0,51.015
TDSV2_0000160,2022-01-11,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,STANDARD,OFFROAD,RED,4.3911,17223.81,3.1267,60.8854,29.931,1378.73,37.45,63.012,404.0,85.454,4.721,11.986,0,90.151,2.8939,1.3018,569.95,1.431639,0,25.338
TDSV2_0000161,2022-01-11,KMAT_TRUCK_01,WC_CHASSIS,MC_CHA_02,OP_CHA_WHEEL,V8,PREMIUM,OFFROAD,RED,4.0042,16085.13,4.3817,74.7237,67.83,1541.19,61.005,87.565,351.46,91.75,7.858,25.278,0,86.678,3.6921,1.4619,937.69,2.453581,0,56.671
